,Code,Name,Country,Exchange,Currency,Type,Isin,F-Score,PEG-Ratio,Industry,Sector,Price to Book,Market Cap,50 Day Av,200 Day Av,Profit Margin,Gross Margin
1249,1545.HK,Design Capital Limited,Hong Kong,HK,HKD,Common Stock,KYG2819M1015,,,,,,,,,,
1250,1546.HK,Thelloy Development Group Limited,Hong Kong,HK,HKD,Common Stock,KYG879891029,,,,,,,,,,
1251,1547.HK,IBI Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG469041019,,,,,,,,,,
1252,1548.HK,Genscript Biotech Corporation,Hong Kong,HK,HKD,Common Stock,KYG3825B1059,,,,,,,,,,
1253,1549.HK,Ever Harvest Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG3227D1051,,,,,,,,,,
1254,1551.HK,Guangzhou Rural Commercial Bank Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100002FR4,,,,,,,,,,
1255,1552.HK,BHCC Holding Limited,Hong Kong,HK,HKD,Common Stock,Hong Kong,,,,,,,,,,
1256,1553.HK,Maike Tube Industry Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5S6AA1055,,,,,,,,,,
1257,1555.HK,MIE Holdings Corporation,Hong Kong,HK,HKD,Common Stock,KYG611571061,,,,,,,,,,
1258,1556.HK,Chinney Kin Wing Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG2118K1036,,,,,,,,,,
1259,1557.HK,K. H. Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5225A1168,,,,,,,,,,
1260,1558.HK,YiChang HEC ChangJiang Pharmaceutical Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000023R6,,,,,,,,,,
1261,1559.HK,Kwan On Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5322M1042,,,,,,,,,,
1262,1560.HK,Star Group Company Limited,Hong Kong,HK,HKD,Common Stock,KYG8508A1004,,,,,,,,,,
1263,1561.HK,Pan Asia Data Holdings Inc,Hong Kong,HK,HKD,Common Stock,KYG6883H1048,,,,,,,,,,
1264,1563.HK,International Alliance Financial Leasing Co. Ltd,Hong Kong,HK,HKD,Common Stock,KYG4815A1076,,,,,,,,,,
1265,1565.HK,Virscend Education Company Limited,Hong Kong,HK,HKD,Common Stock,KYG936691024,,,,,,,,,,
1266,1566.HK,CA Cultural Technology Group Limited,Hong Kong,HK,HKD,Common Stock,KYG211751071,,,,,,,,,,
1267,1568.HK,Sundart Holdings Limited,Hong Kong,HK,HKD,Common Stock,VGG857251026,,,,,,,,,,
1268,1569.HK,Minsheng Education Group Company Limited,Hong Kong,HK,HKD,Common Stock,KYG6145R1065,,,,,,,,,,
1269,1570.HK,Weiye Holdings Limited,Hong Kong,HK,HKD,Common Stock,SG1CD6000000,,,,,,,,,,
1270,1571.HK,Xin Point Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9830R1002,,,,,,,,,,
1271,1572.HK,China Art Financial Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2120M1050,,,,,,,,,,
1272,1575.HK,Morris Home Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG627281036,,,,,,,,,,
1273,1576.HK,Qilu Expressway Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000031X7,,,,,,,,,,
1274,1577.HK,Quanzhou Huixin Micro-Credit Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000029X1,,,,,,,,,,
1275,1578.HK,Bank of Tianjin Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100002623,,,,,,,,,,
1276,1579.HK,Yihai International Holding Ltd,Hong Kong,HK,HKD,Common Stock,KYG984191075,,,,,,,,,,
1277,1580.HK,Da Sen Holdings Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2659Y1089,,,,,,,,,,
1278,1581.HK,Progressive Path Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG725391026,,,,,,,,,,
1279,1582.HK,CR Construction Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG251541085,,,,,,,,,,
1280,1583.HK,Qinqin Foodstuffs Group (Cayman) Company Limited,Hong Kong,HK,HKD,Common Stock,KYG730611061,,,,,,,,,,
1281,1585.HK,Yadea Group Holdings Ltd,Hong Kong,HK,HKD,Common Stock,KYG9830F1063,,,,,,,,,,
1282,1586.HK,China Leon Inspection Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG2163G1064,,,,,,,,,,
1283,1587.HK,Shineroad International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG810161003,,,,,,,,,,
1284,1588.HK,Chanjet Information Technology Company Limited,Hong Kong,HK,HKD,Common Stock,CNE100001SQ1,,,,,,,,,,
1285,1589.HK,China Logistics Property Holdings Co. Ltd,Hong Kong,HK,HKD,Common Stock,KYG212091048,,,,,,,,,,
1286,1591.HK,Shun Wo Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG811921090,,,,,,,,,,
1287,1592.HK,Anchorstone Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG036431065,,,,,,,,,,
1288,1593.HK,Chen Lin Education Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2087A1022,,,,,,,,,,
1289,1596.HK,Hebei Yichen Industrial Group Corporation Limited,Hong Kong,HK,HKD,Common Stock,CNE100002B30,,,,,,,,,,
1290,1597.HK,China Nature Energy Technology Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2121Y1089,,,,,,,,,,
1291,1598.HK,China 21st Century Education Group Limited,Hong Kong,HK,HKD,Common Stock,KYG212141041,,,,,,,,,,
1292,1599.HK,Beijing Urban Construction Design & Development Group Co. Limited,Hong Kong,HK,HKD,Common Stock,CNE100001SV1,,,,,,,,,,
1293,1600.HK,China Tian Lun Gas Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG843961031,,,,,,,,,,
1294,1601.HK,Zhongguancun Science-Tech Leasing Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100003Q08,,,,,,,,,,
1295,1606.HK,China Development Bank Financial Leasing Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000027C9,,,,,,,,,,
1296,1608.HK,VPower Group International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG939541085,,,,,,,,,,
1297,1609.HK,Chong Kin Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2119N1060,,,,,,,,,,
1298,1610.HK,COFCO Joycome Foods Limited,Hong Kong,HK,HKD,Common Stock,KYG226921008,,,,,,,,,,
1299,1611.HK,Huobi Technology Holdings Limited,Hong Kong,HK,HKD,Common Stock,VGG4671J1012,,,,,,,,,,
1300,1612.HK,Vincent Medical Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9367D1025,,,,,,,,,,
1301,1613.HK,Synertone Communication Corporation,Hong Kong,HK,HKD,Common Stock,KYG8650N1658,,,,,,,,,,
1302,1615.HK,AB Builders Group Limited,Hong Kong,HK,HKD,Common Stock,KYG0031B1014,,,,,,,,,,
1303,1616.HK,Starrise Media Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8558L1059,,,,,,,,,,
1304,1617.HK,Nanfang Communication Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG6390W1078,,,,,,,,,,
1305,1618.HK,Metallurgical Corporation of China Ltd,Hong Kong,HK,HKD,Common Stock,CNE100000FF3,,,,,,,,,,
1306,1620.HK,Cteh Inc,Hong Kong,HK,HKD,Common Stock,KYG258821043,,,,,,,,,,
1307,1621.HK,Vico International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9365R1039,,,,,,,,,,
1308,1622.HK,Redco Properties Group Limited,Hong Kong,HK,HKD,Common Stock,KYG733101318,,,,,,,,,,
1309,1623.HK,Hilong Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG4509G1055,,,,,,,,,,
1310,1626.HK,Jia Yao Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5137W1078,,,,,,,,,,
1311,1626-OL.HK,JIA YAO HLDGS,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1312,1627.HK,Able Engineering Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG0R8151046,,,,,,,,,,
1313,1628.HK,Yuzhou Group Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,KYG9884T1013,,,,,,,,,,
1314,1628-OL.HK,YUZHOU PPT,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1315,1629.HK,Champion Alliance International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2121P1072,,,,,,,,,,
1316,163.HK,EMPEROR INTERNATIONAL HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1317,1630.HK,Kin Shing Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5281A1094,,,,,,,,,,
1318,1631.HK,REF Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG7469C1050,,,,,,,,,,
1319,1632.HK,Minshang Creative Technology Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG6145K1013,,,,,,,,,,
1320,1633.HK,Sheung Yue Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8100F1019,,,,,,,,,,
1321,1635.HK,Shanghai Dazhong Public Utilities(Group) Co.Ltd,Hong Kong,HK,HKD,Common Stock,CNE100002B48,,,,,,,,,,
1322,1636.HK,China Metal Resources Utilization Limited,Hong Kong,HK,HKD,Common Stock,KYG316221061,,,,,,,,,,
1323,1637.HK,SH Group (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,KYG809871034,,,,,,,,,,
1324,1638.HK,Kaisa Group Holdings Ltd,Hong Kong,HK,HKD,Common Stock,KYG521321003,,,,,,,,,,
1325,1639.HK,AKM Industrial Company Limited,Hong Kong,HK,HKD,Common Stock,HK8298013897,,,,,,,,,,
1326,1640.HK,Ruicheng (China) Media Group Limited,Hong Kong,HK,HKD,Common Stock,KYG7714M1069,,,,,,,,,,
1327,1643.HK,Modern Chinese Medicine Group Co. Ltd,Hong Kong,HK,HKD,Common Stock,KYG6181B1068,,,,,,,,,,
1328,1647.HK,Grandshores Technology Group Limited,Hong Kong,HK,HKD,Common Stock,KYG406581093,,,,,,,,,,
1329,1651.HK,Precision Tsugami (China) Corporation Limited,Hong Kong,HK,HKD,Common Stock,KYG7215M1006,,,,,,,,,,
1330,1652.HK,Fusen Pharmaceutical Company Limited,Hong Kong,HK,HKD,Common Stock,KYG370981030,,,,,,,,,,
1331,1653.HK,MOS House Group Limited,Hong Kong,HK,HKD,Common Stock,KYG6331G1120,,,,,,,,,,
1332,1655.HK,Okura Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0000337995,,,,,,,,,,
1333,1656.HK,ISDN Holdings Limited,Hong Kong,HK,HKD,Common Stock,SG1S48927937,,,,,,,,,,
1334,1657.HK,SG Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8061B1077,,,,,,,,,,
1335,1658.HK,Postal Savings Bank of China Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000029W3,,,,,,,,,,
1336,1660.HK,Zhaobangji Properties Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9898R1175,,,,,,,,,,
1337,1661.HK,Wisdom Sports Group,Hong Kong,HK,HKD,Common Stock,KYG9722N1007,,,,,,,,,,
1338,1661-OL.HK,WISDOM GROUP,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1339,1662.HK,Yee Hop Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9836P1081,,,,,,,,,,
1340,1663.HK,Sino Harbour Holdings Group Limited,Hong Kong,HK,HKD,Common Stock,BMG8188W1091,,,,,,,,,,
1341,1665.HK,Pentamaster International Limited,Hong Kong,HK,HKD,Common Stock,KYG699761014,,,,,,,,,,
1342,1666.HK,Tong Ren Tang Technologies Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100000585,,,,,,,,,,
1343,1667.HK,Milestone Builder Holdings Limited,Hong Kong,HK,HKD,Common Stock,Hong Kong,,,,,,,,,,
1344,1668.HK,China South City Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0000056264,,,,,,,,,,
1345,1669.HK,Global International Credit Group Limited,Hong Kong,HK,HKD,Common Stock,KYG3932P1046,,,,,,,,,,
1346,1671.HK,Tianjin Tianbao Energy Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100002ZK7,,,,,,,,,,
1347,1672.HK,Ascletis Pharma Inc,Hong Kong,HK,HKD,Common Stock,KYG0520K1094,,,,,,,,,,
1348,1673.HK,Huazhang Technology Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG464201162,,,,,,,,,,
1349,1675.HK,Asiainfo Technologies Limited,Hong Kong,HK,HKD,Common Stock,VGG0542G1028,,,,,,,,,,
1350,1676.HK,China Shenghai Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2117S1075,,,,,,,,,,
1351,1679.HK,Risecomm Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG7573R1056,,,,,,,,,,
1352,1680.HK,Macau Legend Development Limited,Hong Kong,HK,HKD,Common Stock,KYG573611004,,,,,,,,,,
1353,1680-OL.HK,MACAU LEGEND,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1354,1681.HK,Consun Pharmaceutical Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2524A1031,,,,,,,,,,
1355,1682.HK,Hang Pin Living Technology Company Limited,Hong Kong,HK,HKD,Common Stock,BMG428891086,,,,,,,,,,
1356,1683.HK,Hope Life International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG4600C1024,,,,,,,,,,
1357,1685.HK,Boer Power Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG121611084,,,,,,,,,,
1358,1686.HK,SUNeVision Holdings Ltd,Hong Kong,HK,HKD,Common Stock,KYG857001054,,,,,,,,,,
1359,1689.HK,Huaxi Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,KYG4643G1029,,,,,,,,,,
1360,1690.HK,Lap Kei Engineering (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,Hong Kong,,,,,,,,,,
1361,1691.HK,JS Global Lifestyle Company Limited,Hong Kong,HK,HKD,Common Stock,KYG2S85A1045,,,,,,,,,,
1362,1692.HK,Town Ray Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8973U1022,,,,,,,,,,
1363,1695.HK,S&P International Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG773601086,,,,,,,,,,
1364,1696.HK,Sisram Medical Ltd,Hong Kong,HK,HKD,Common Stock,IL0011418113,,,,,,,,,,
1365,1697.HK,Shandong International Trust Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100002R24,,,,,,,,,,
1366,1701.HK,Tu Yi Holding Company Limited,Hong Kong,HK,HKD,Common Stock,KYG9138B1041,,,,,,,,,,
1367,1702.HK,Dongguang Chemical Limited,Hong Kong,HK,HKD,Common Stock,KYG2815R1048,,,,,,,,,,
1368,1703.HK,Palace Banquet Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG6875A1094,,,,,,,,,,
1369,1705.HK,B & S International Holdings Ltd,Hong Kong,HK,HKD,Common Stock,KYG1535R1056,,,,,,,,,,
1370,1706.HK,Shuang Yun Holdings Limited,Hong Kong,HK,HKD,Common Stock,Hong Kong,,,,,,,,,,
1371,1707.HK,Geotech Holdings Ltd,Hong Kong,HK,HKD,Common Stock,KYG3835R1083,,,,,,,,,,
1372,1708.HK,Nanjing Sample Technology Company Limited,Hong Kong,HK,HKD,Common Stock,CNE100000148,,,,,,,,,,
1373,1709.HK,DL Holdings Group Limited,Hong Kong,HK,HKD,Common Stock,KYG3166D1088,,,,,,,,,,
1374,171.HK,SILVER GRANT INTERNATIONAL INDUSTR,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1375,1710.HK,Trio Industrial Electronics Group Limited,Hong Kong,HK,HKD,Common Stock,HK0000372331,,,,,,,,,,
1376,1711.HK,Ulferts International Limited,Hong Kong,HK,HKD,Common Stock,HK0000387867,,,,,,,,,,
1377,1712.HK,Dragon Mining Limited,Hong Kong,HK,HKD,Common Stock,AU000000DRA1,,,,,,,,,,
1378,1713.HK,Sichuan Energy Investment Development Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100003FC4,,,,,,,,,,
1379,1715.HK,Miji International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG6118R1092,,,,,,,,,,
1380,1716.HK,Most Kwai Chung Limited,Hong Kong,HK,HKD,Common Stock,KYG629061055,,,,,,,,,,
1381,1717.HK,Ausnutria Dairy Corporation Ltd,Hong Kong,HK,HKD,Common Stock,KYG063181021,,,,,,,,,,
1382,1718.HK,Wan Kei Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG943081060,,,,,,,,,,
1383,1719.HK,China Infrastructure & Logistics Group Ltd,Hong Kong,HK,HKD,Common Stock,KYG2163V1032,,,,,,,,,,
1384,1720.HK,Putian Communication Group Limited,Hong Kong,HK,HKD,Common Stock,KYG730051037,,,,,,,,,,
1385,1722.HK,Kin Pang Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG527871019,,,,,,,,,,
1386,1723.HK,HK Asia Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG451571072,,,,,,,,,,
1387,1725.HK,Hong Kong Aerospace Technology Group Limited,Hong Kong,HK,HKD,Common Stock,KYG4585K1031,,,,,,,,,,
1388,1726.HK,HKE Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG451601010,,,,,,,,,,
1389,1727.HK,Hebei Construction Group Corporation Limited,Hong Kong,HK,HKD,Common Stock,CNE100002R32,,,,,,,,,,
1390,1728.HK,China ZhengTong Auto Services Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG215A81084,,,,,,,,,,
1391,1729.HK,Time Interconnect Technology Limited,Hong Kong,HK,HKD,Common Stock,KYG8879R1048,,,,,,,,,,
1392,173.HK,K WAH INTERNATIONAL HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1393,1730.HK,LHN Limited,Hong Kong,HK,HKD,Common Stock,SG1AH9000002,,,,,,,,,,
1394,1731.HK,Prosperous Industrial (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,KYG7283E1052,,,,,,,,,,
1395,1732.HK,Xiangxing International Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG9831A1067,,,,,,,,,,
1396,1733.HK,E-Commodities Holdings Limited,Hong Kong,HK,HKD,Common Stock,VGG2921V1067,,,,,,,,,,
1397,1733-OL.HK,WINSWAY,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1398,1735.HK,Central Holding Group Co. Ltd,Hong Kong,HK,HKD,Common Stock,KYG2006G1156,,,,,,,,,,
1399,1736.HK,China Parenting Network Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2162T1094,,,,,,,,,,
1400,1737.HK,A & S Group (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,KYG2957H1048,,,,,,,,,,
1401,1738.HK,Feishang Anthracite Resources Limited,Hong Kong,HK,HKD,Common Stock,VGG3375A1194,,,,,,,,,,
1402,1739.HK,Qeeka Home (Cayman) Inc,Hong Kong,HK,HKD,Common Stock,KYG730661058,,,,,,,,,,
1403,1740.HK,Values Cultural Investment Limited,Hong Kong,HK,HKD,Common Stock,KYG7410F1081,,,,,,,,,,
1404,1741.HK,Ri Ying Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG7S97Q1048,,,,,,,,,,
1405,1742.HK,HPC Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG169491027,,,,,,,,,,
1406,1743.HK,Zhejiang Cangnan Instrument Group Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000031V1,,,,,,,,,,
1407,1745.HK,Lvji Technology Holdings Inc,Hong Kong,HK,HKD,Common Stock,KYG5804E1098,,,,,,,,,,
1408,1746.HK,Man Shun Group (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,KYG579691000,,,,,,,,,,
1409,1747.HK,Home Control International Limited,Hong Kong,HK,HKD,Common Stock,KYG4574A1085,,,,,,,,,,
1410,1748.HK,Xin Yuan Enterprises Group Limited,Hong Kong,HK,HKD,Common Stock,KYG9831M1006,,,,,,,,,,
1411,1749.HK,Shanshan Brand Management Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000031D9,,,,,,,,,,
1412,1750.HK,REM Group (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,KYG749541010,,,,,,,,,,
1413,1751.HK,Kingland Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KY49573K1096,,,,,,,,,,
1414,1752.HK,Top Education Group Ltd,Hong Kong,HK,HKD,Common Stock,AU0000007296,,,,,,,,,,
1415,1753.HK,Duiba Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2856W1033,,,,,,,,,,
1416,1755.HK,S-Enjoy Service Group Co. Limited,Hong Kong,HK,HKD,Common Stock,KYG803251068,,,,,,,,,,
1417,1756.HK,Huali University Group Limited,Hong Kong,HK,HKD,Common Stock,KYG4643F1046,,,,,,,,,,
1418,1757.HK,Affluent Foundation Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG013071009,5.0,,,,,,,,,
1419,1758.HK,Bojun Education Company Limited,Hong Kong,HK,HKD,Common Stock,KYG1R20A1052,,,,,,,,,,
1420,1759.HK,Sino Gas Holdings Group Limited,Hong Kong,HK,HKD,Common Stock,KYG8192K1094,,,,,,,,,,
1421,1760.HK,Intron Technology Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG4914A1076,,,,,,,,,,
1422,1761.HK,BabyTree Group,Hong Kong,HK,HKD,Common Stock,KYG070371078,,,,,,,,,,
1423,1762.HK,Wanka Online Inc,Hong Kong,HK,HKD,Common Stock,KYG943071087,,,,,,,,,,
1424,1763.HK,China Isotope & Radiation Corporation,Hong Kong,HK,HKD,Common Stock,CNE1000031F4,,,,,,,,,,
1425,1765.HK,Hope Education Group Co. Ltd,Hong Kong,HK,HKD,Common Stock,KYG4600E1089,,,,,,,,,,
1426,1766.HK,CRRC Corporation Limited,Hong Kong,HK,HKD,Common Stock,CNE100000BG0,,,,,,,,,,
1427,1767.HK,TS Wonders Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG9114S1057,,,,,,,,,,
1428,1769.HK,Scholar Education Group,Hong Kong,HK,HKD,Common Stock,KYG7853U1094,,,,,,,,,,
1429,1771.HK,Sunfonda Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8571A1022,,,,,,,,,,
1430,1772.HK,Ganfeng Lithium Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000031W9,,,Chemicals,Basic Materials,18.597736,298603511808.0,141.81764,114.97179,0.2467,0.24312
1431,1773.HK,Tianli Education International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG888461038,,,,,,,,,,
1432,1775.HK,BExcellent Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG108021091,,,,,,,,,,
1433,1776.HK,GF Securities Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100001TQ9,,,,,,,,,,
1434,1777.HK,Fantasia Holdings Group Co. Limited,Hong Kong,HK,HKD,Common Stock,KYG3311L1041,,,,,,,,,,
1435,1778.HK,Colour Life Services Group Co. Limited,Hong Kong,HK,HKD,Common Stock,KYG229151058,,,,,,,,,,
1436,178.HK,SA SA INTERNATIONAL HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1437,1780.HK,B & D Strategic Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG0700L1095,,,,,,,,,,
1438,1783.HK,Golden Ponder Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG3962W1024,,,,,,,,,,
1439,1785.HK,Chengdu Expressway Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100003FL5,,,,,,,,,,
1440,1786.HK,CRCC High-Tech Equipment Corporation Limited,Hong Kong,HK,HKD,Common Stock,CNE1000023F1,,,,,,,,,,
1441,1787.HK,Shandong Gold Mining Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000036N7,,,,,,,,,,
1442,1788.HK,Guotai Junan International Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0000065869,,,,,,,,,,
1443,1789.HK,AK Medical Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG020141019,,,,,,,,,,
1444,179.HK,JOHNSON ELECTRIC HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1445,1790.HK,TIL Enviro Limited,Hong Kong,HK,HKD,Common Stock,KYG887391004,,,,,,,,,,
1446,1793.HK,Wecon Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9508R1011,,,,,,,,,,
1447,1795.HK,Yadong Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9830S1084,,,,,,,,,,
1448,1796.HK,Yield Go Holdings Ltd,Hong Kong,HK,HKD,Common Stock,KYG9844G1082,,,,,,,,,,
1449,1797.HK,Koolearn Technology Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG5313A1013,,,,,,,,,,
1450,1798.HK,China Datang Corporation Renewable Power Co. Limited,Hong Kong,HK,HKD,Common Stock,CNE100000X69,,,,,,,,,,
1451,1799.HK,Xinte Energy Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000023G9,,,,,,,,,,
1452,1800.HK,China Communications Construction Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000002F5,,,,,,,,,,
1453,1801.HK,Innovent Biologics Inc,Hong Kong,HK,HKD,Common Stock,KYG4818G1010,,,,,,,,,,
1454,1802.HK,Wenye Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9494A1040,,,,,,,,,,
1455,1803.HK,Beijing Sports and Entertainment Industry Group Limited,Hong Kong,HK,HKD,Common Stock,KYG1145Y1026,,,,,,,,,,
1456,1806.HK,Huifu Payment Limited,Hong Kong,HK,HKD,Common Stock,KYG4644R1074,,,,,,,,,,
1457,1808.HK,Enterprise Development Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG3070M1116,,,,,,,,,,
1458,1809.HK,Prinx Chengshan Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG7255W1096,,,,,,,,,,
1459,1810.HK,Xiaomi Corporation,Hong Kong,HK,HKD,Common Stock,KYG9830T1067,,,Consumer Electronics,Technology,4.5587964,622644101120.0,25.657143,26.2575,0.096829996,0.16532
1460,1811.HK,CGN New Energy Holdings Co. Ltd,Hong Kong,HK,HKD,Common Stock,BMG202981087,,,,,,,,,,
1461,1812.HK,Shandong Chenming Paper Holdings Limited,Hong Kong,HK,HKD,Common Stock,CNE100000BK2,,,,,,,,,,
1462,1813.HK,KWG Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG532241042,,,,,,,,,,
1463,1815.HK,CSMall Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2582R1056,,,,,,,,,,
1464,1816.HK,CGN Power Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100001T80,,,,,,,,,,
1465,1817.HK,Mulsanne Group Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG6329A1013,,,,,,,,,,
1466,1818.HK,Zhaojin Mining Industry Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000004R6,,,,,,,,,,
1467,1818-OL.HK,ZHAOJIN MINING,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1468,182.HK,CONCORD NEW ENERGY GROUP LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
1469,1820.HK,Pacific Millennium Packaging Group Corporation,Hong Kong,HK,HKD,Common Stock,KYG968461031,,,,,,,,,,
1470,1821.HK,ESR Cayman Limited,Hong Kong,HK,HKD,Common Stock,KYG319891092,,,,,,,,,,
