,Code,Name,Country,Exchange,Currency,Type,Isin,F-Score,PEG-Ratio,Industry,Sector,Price to Book,Market Cap,50 Day Av,200 Day Av,Profit Margin,Gross Margin
79,AFA.AX,ASF Group Limited,Australia,AU,AUD,Common Stock,AU000000AFA2,2,,Capital Markets,Financial Services,16.666666,39636300,0.051114287,0.06365493,0.0,0.91782
80,AFG.AX,Australian Finance Group Limited,Australia,AU,AUD,Common Stock,AU000000AFG9,5,,Mortgage Finance,Financial Services,4.219409,805145984,2.7982857,2.7425532,0.06215,0.1354
81,AFI.AX,Australian Foundation Investment Company Limited,Australia,AU,AUD,Common Stock,AU000000AFI5,,,Asset Management,Financial Services,1.5039201,10303888384,8.335556,7.6978474,0.87604,1.0
82,AFL.AX,AF Legal Group Limited,Australia,AU,AUD,Common Stock,AU0000048001,,,Personal Services,Consumer Cyclical,3.5073528,34084800,0.5617143,0.5679219,0.0671,0.90601
83,AFP.AX,AFT Pharmaceuticals Limited,Australia,AU,AUD,Common Stock,NZAFTE0001S4,5,,Drug Manufacturers—Specialty & Generic,Healthcare,11.114286,415697088,4.219714,4.192766,0.0688,0.43093
84,AFR.AX,African Energy Resources Limited,Australia,AU,AUD,Common Stock,AU000000AFR6,,,Thermal Coal,Energy,2.1764705,23049558,0.025514286,0.020886526,0.0,1.0
85,AFW.AX,Applyflow Limited,Australia,AU,AUD,Common Stock,AU0000118135,,,Internet Content & Information,Communication Services,3.5,12682950,0.007942857,0.0072528943,-1.06883,-0.14394
86,AGC.AX,Australian Gold and Copper Limited,Australia,AU,AUD,Common Stock,AU0000122194,,,Gold,Basic Materials,,12500000,0.13835715,0.15410212,0.0,0.0
87,AGD.AX,Austral Gold Limited,Australia,AU,AUD,Common Stock,AU000000AGD4,7,,Other Precious Metals & Mining,Basic Materials,1.1574074,75318752,0.12878571,0.16182624,0.086899996,0.63202
88,AGE.AX,Alligator Energy Limited,Australia,AU,AUD,Common Stock,AU000000AGE2,,,Other Industrial Metals & Mining,Basic Materials,7.6666665,97222840,0.03222857,0.027007092,0.0,1.0
89,AGG.AX,AngloGold Ashanti Limited,Australia,AU,AUD,Common Stock,AU000000AGG7,8,,Gold,Basic Materials,0.52728105,9597255680,4.994571,5.469149,0.21927999,0.39147
90,AGH.AX,Althea Group Holdings Limited,Australia,AU,AUD,Common Stock,AU0000022774,,,Drug Manufacturers—Specialty & Generic,Healthcare,1.4722221,69529104,0.29085714,0.39787233,-1.7682899,0.55946
91,AGI.AX,Ainsworth Game Technology Limited,Australia,AU,AUD,Common Stock,AU000000AGI3,3,,Gambling,Consumer Cyclical,1.2110727,353633664,1.0505714,0.94460994,-0.78373003,0.54484004
92,AGJ.AX,Agricultural Land Trust,Australia,AU,AUD,Common Stock,AU000000AGJ1,5,,REIT—Diversified,Real Estate,,2925300,0.03,0.03,0.0,0.96952003
93,AGL.AX,AGL Energy Limited,Australia,AU,AUD,Common Stock,AU000000AGL7,5,,Utilities—Renewable,Utilities,0.72587043,4022355200,7.2974286,8.644752,-0.14161,0.30613002
94,AGN.AX,Argenica Therapeutics Ltd,Australia,AU,AUD,Common Stock,,,,,,,,0.221,0.21716666,0.0,0.0
95,AGR.AX,Aguia Resources Limited,Australia,AU,AUD,Common Stock,AU000000AGR4,,,Other Industrial Metals & Mining,Basic Materials,0.37606838,14382368,0.04362857,0.07124113,0.0,1.0
96,AGS.AX,Alliance Resources Limited,Australia,AU,AUD,Common Stock,AU000000AGS2,,,Gold,Basic Materials,2.0370371,34322804,0.15214285,0.1612324,0.0,0.31579
98,AGX1.AX,Antipodes Global Shares (Quoted Managed Fund),Australia,AU,AUD,Common Stock,AU0000026429,,,,,,,5.736857,6.047465,0.0,0.0
99,AGY.AX,Argosy Minerals Limited,Australia,AU,AUD,Common Stock,AU000000AGY0,,,Other Industrial Metals & Mining,Basic Materials,9.000001,225048608,0.14628571,0.110851064,0.0,1.0
100,AHC.AX,Austco Healthcare Limited,Australia,AU,AUD,Common Stock,AU0000120818,,,Medical Instruments & Supplies,Healthcare,2.6315792,42628352,0.148,0.11497518,0.08776,0.52066004
101,AHF.AX,Australian Dairy Nutritionals Group,Australia,AU,AUD,Common Stock,AU000000AHF7,1,,Packaged Foods,Consumer Defensive,2.2083333,26589992,0.05537143,0.052819148,-0.44017,0.1729
102,AHI.AX,Advanced Human Imaging Limited,Australia,AU,AUD,Common Stock,AU0000139636,4,,Software—Application,Technology,42.90323,181362800,1.2121428,1.5322341,0.0,0.0
103,AHQ.AX,Allegiance Coal Limited,Australia,AU,AUD,Common Stock,AU000000AHQ4,1,,Coking Coal,Basic Materials,26.800001,189059248,0.67628574,0.5890958,0.0,1.0
104,AHX.AX,Apiam Animal Health Limited,Australia,AU,AUD,Common Stock,AU000000AHX0,6,,Personal Services,Consumer Cyclical,1.6841216,131658832,0.9322857,0.872039,0.04107,0.20259
105,AIA.AX,Auckland International Airport Limited,Australia,AU,AUD,Common Stock,NZAIAE0002S6,4,,Airports & Air Services,Industrials,1.5361712,10379799552,6.865714,6.918369,1.7295101,0.63115
106,AIB.AX,Aurora Global Income Trust,Australia,AU,AUD,Common Stock,AU000000AIB4,,,Asset Management,Financial Services,0.88,766346,0.13642856,0.10858392,0.0,1.0
107,AII.AX,ALMONTY INDUSTRIES INC.,Australia,AU,AUD,Common Stock,,,,,,,,0.9751,0.9751,,
108,AIM.AX,Ai-Media Technologies Limited,Australia,AU,AUD,Common Stock,AU0000101636,3,,Entertainment,Communication Services,4.879227,149321440,0.9562857,0.8813494,-0.45036998,-0.04779
110,AIR.AX,AstiVita Limited,Australia,AU,AUD,Common Stock,AU000000AIR0,2,,"Furnishings, Fixtures & Appliances",Consumer Cyclical,9.275362,15912128,0.7548571,0.82898766,-0.39497003,0.032420002
111,AIS.AX,Aeris Resources Limited,Australia,AU,AUD,Common Stock,AU000000AIS8,3,,Other Industrial Metals & Mining,Basic Materials,3.047619,364732800,0.20042858,0.1567305,0.10844,0.19763
112,AIV.AX,ActivEX Limited,Australia,AU,AUD,Common Stock,AU000000AIV2,4,,Other Industrial Metals & Mining,Basic Materials,4.5714283,29174720,0.16485715,0.17133802,0,1
113,AIZ.AX,Air New Zealand Limited,Australia,AU,AUD,Common Stock,NZAIRE0001S2,4,,Airlines,Industrials,1.3422222,3403404032,1.4248571,1.5168085,-0.20524,0.26056
114,AJJ.AX,Asian American Medical Group Limited,Australia,AU,AUD,Common Stock,AU000000AJJ5,,,Medical Care Facilities,Healthcare,1.2592593,11823602,0.029571429,0.039788734,-0.68167,-0.12082
115,AJL.AX,AJ Lucas Group Limited,Australia,AU,AUD,Common Stock,AU000000AJL1,5,,Coking Coal,Basic Materials,0.43421054,39477572,0.035171427,0.031134753,0.086689994,0.23858
116,AJQ.AX,Armour Energy Limited,Australia,AU,AUD,Common Stock,AU000000AJQ0,2,,Oil & Gas E&P,Energy,0.71428573,53543700,0.03157143,0.031386524,0.32316002,-0.03967
117,AJX.AX,Alexium International Group Limited,Australia,AU,AUD,Common Stock,AU000000AJX6,5,,Specialty Chemicals,Basic Materials,15.6,51020972,0.07025714,0.056269504,-0.54368,0.34089002
118,AKG.AX,Academies Australasia Group Limited,Australia,AU,AUD,Common Stock,AU000000AKG9,5,,Education & Training Services,Consumer Defensive,0.78431374,25522800,0.23685715,0.27351063,0.06165,0.54319
119,AKL.AX,Auckland Real Estate Trust,Australia,AU,AUD,Common Stock,AU0000124463,4,,REIT—Diversified,Real Estate,0.67001677,64273760,0.7934286,0.7905986,1.40719,0.59758
120,AKM.AX,Aspire Mining Limited,Australia,AU,AUD,Common Stock,AU000000AKM7,4,,Coking Coal,Basic Materials,0.5797101,40610960,0.07511429,0.08367731,0,1
121,AKN.AX,AuKing Mining Limited,Australia,AU,AUD,Common Stock,AU000000AKN5,,,Copper,Basic Materials,,10550697,0.16528572,0.30102113,0,0
122,AKO.AX,Akora Resources Limited,Australia,AU,AUD,Common Stock,AU0000113698,,,Other Industrial Metals & Mining,Basic Materials,1.4130435,11902156,0.22785714,0.30471632,0,1
123,AKP.AX,Audio Pixels Holdings Limited,Australia,AU,AUD,Common Stock,AU000000AKP0,,,Consumer Electronics,Technology,134.97511,778595712,27.532,26.151419,0,1
124,AL3.AX,AML3D Limited,Australia,AU,AUD,Common Stock,AU0000079212,,,Metal Fabrication,Industrials,1.6326531,23545758,0.20335715,0.24828014,0,0.74243
125,AL8.AX,Alderan Resources Limited,Australia,AU,AUD,Common Stock,AU000000AL88,,,Other Industrial Metals & Mining,Basic Materials,1.1904762,14897050,0.05002857,0.063195035,0,0
126,ALC.AX,Alcidion Group Limited,Australia,AU,AUD,Common Stock,AU000000ALC6,,,Health Information Services,Healthcare,13.275862,391725952,0.366,0.35868794,-0.12405,0.34750998
127,ALD.AX,Ampol Limited,Australia,AU,AUD,Common Stock,AU0000088338,4,,Oil & Gas Refining & Marketing,Energy,2.3870366,6797255680,28.16343,26.991419,0.027190002,0.12287
128,ALG.AX,Ardent Leisure Group Limited,Australia,AU,AUD,Common Stock,AU0000027484,4,,Leisure,Consumer Cyclical,4.4736843,693175168,1.0801429,0.9362766,-0.72469,0.71372
129,ALI.AX,Argo Global Listed Infrastructure Limited,Australia,AU,AUD,Common Stock,AU000000ALI3,,,Asset Management,Financial Services,1.1352099,377383680,2.2725713,2.1603496,0,0
130,ALK.AX,Alkane Resources Limited,Australia,AU,AUD,Common Stock,AU000000ALK9,4,,Gold,Basic Materials,3.2708335,560856384,1.0504286,0.9126596,0.42453,0.44938
131,ALL.AX,Aristocrat Leisure Limited,Australia,AU,AUD,Common Stock,AU000000ALL7,5,,Electronic Gaming & Multimedia,Communication Services,8.8781805,29411338240,42.885143,39.024254,0.10177,0.46522
132,ALQ.AX,ALS Limited,Australia,AU,AUD,Common Stock,AU000000ALQ6,6,,Consulting Services,Industrials,5.7310467,6126810112,12.663143,11.434468,0.09799,0.2938
133,ALT.AX,Analytica Limited,Australia,AU,AUD,Common Stock,AU000000ALT0,,,Medical Devices,Healthcare,,9227600,0.0022,0.0027765958,-1.93024,-0.81291
134,ALU.AX,Altium Limited,Australia,AU,AUD,Common Stock,AU000000ALU8,,,Software—Application,Technology,22.452698,4204545280,34.04886,30.705248,0.14791,0.4707
135,ALX.AX,Atlas Arteria Limited,Australia,AU,AUD,Common Stock,AU0000013559,6,,Infrastructure Operations,Industrials,1.8325307,6569273344,6.3245716,6.128085,-0.15109,0.52494997
136,ALY.AX,Alchemy Resources Limited,Australia,AU,AUD,Common Stock,AU000000ALY0,,,Gold,Basic Materials,1.1666667,9411402,0.014071428,0.014960993,0,1
137,AM7.AX,ARCADIA MINERALS LIMITED,Australia,AU,AUD,Common Stock,,,,Other Industrial Metals & Mining,Basic Materials,,,0.18514286,0.18323529,0,0
138,AMA.AX,AMA Group Limited,Australia,AU,AUD,Common Stock,AU000000AMA8,4,,Auto Parts,Consumer Cyclical,0.93275493,319517536,0.48214287,0.5532624,-0.10539,0.52537996
139,AMC.AX,Amcor plc,Australia,AU,AUD,Common Stock,AU000000AMC4,7,,Packaging & Containers,Consumer Cyclical,5.6849766,26505992192,16.424858,15.521206,0.06878,0.21566999
140,AMD.AX,Arrow Minerals Limited,Australia,AU,AUD,Common Stock,AU000000AMD2,,,Other Industrial Metals & Mining,Basic Materials,0.75,9992880,0.0059857145,0.007102837,0,1
