,Code,Name,Country,Exchange,Currency,Type,Isin,F-Score,PEG-Ratio,Industry,Sector,Price to Book,Market Cap,50 Day Av,200 Day Av,Profit Margin,Gross Margin
70,A6T.DE,artec technologies AG,Germany,XETRA,EUR,Common Stock,DE0005209589,6.0,,Consumer Electronics,Technology,2.5811002,9521490.0,3.7622857,3.9451773,0.048460003,0.67244005
71,A7A.DE,FinLab AG,Germany,XETRA,EUR,Common Stock,DE0001218063,,,Asset Management,Financial Services,0.70716,119877408.0,22.397142,23.487234,1.7202901,0.37793
72,A8A.DE,JDC Group AG,Germany,XETRA,EUR,Common Stock,DE000A0B9N37,5.0,,Asset Management,Financial,3.6913896,109637328.0,9.245295,8.778696,-0.00509,0.25939
73,AAD.DE,Amadeus FiRe AG,Germany,XETRA,EUR,Common Stock,DE0005093108,6.0,,Staffing & Employment Services,Industrials,8.596642,1036112448.0,170.65143,149.94469,0.081590004,0.51636004
74,AAG.DE,Aumann AG,Germany,XETRA,EUR,Common Stock,DE000A2DAM03,4.0,,Specialty Industrial Machinery,Industrials,1.4713808,274804992.0,17.466858,15.161844,-0.11965,0.34803
75,AAQ1.DE,aap Implantate AG,Germany,XETRA,EUR,Common Stock,,2.0,,Medical Devices,Healthcare,1.3586787,139813872.0,3.418857,3.1788652,-0.36238,0.95365
76,AB9.DE,ABO Wind AG,Germany,XETRA,EUR,Common Stock,DE0005760029,8.0,,Engineering & Construction,Industrials,3.2122169,450947136.0,47.174286,46.98156,0.08796,0.64878
77,ABEA.DE,Alphabet Inc,Germany,XETRA,EUR,Common Stock,US02079K3059,6.0,,Internet Content & Information,Communication Services,7.105907,1672772059136.0,2329.4,2005.8021,0.2857,0.55723
78,ABEC.DE,Alphabet Inc,Germany,XETRA,EUR,Common Stock,,6.0,,Internet Content & Information,Communication Services,7.154048,1615252553728.0,2356.2144,2038.9624,0.2857,0.55723
79,ABL.DE,Abbott Laboratories,Germany,XETRA,EUR,Common Stock,,8.0,,Medical Devices,Healthcare,5.6990843,191274680320.0,104.592285,99.74993,0.1533,0.56837004
80,ABR.DE,Barrick Gold Corporation,Germany,XETRA,EUR,Common Stock,,7.0,,Gold,Basic Materials,1.2471453,29524498432.0,17.364172,17.880852,0.19188999,0.42658
81,ABS2.DE,PORR AG,Germany,XETRA,EUR,Common Stock,,3.0,,Engineering & Construction,Industrials,0.8177076,502485888.0,16.382856,16.241135,-0.01056,0.33442003
82,ACT.DE,AlzChem Group AG,Germany,XETRA,EUR,Common Stock,,8.0,,Specialty Chemicals,Basic Materials,3.062354,253389872.0,24.9,24.970922,0.06322,0.62590003
83,ACWN.DE,A.S. Création Tapeten AG,Germany,XETRA,EUR,Common Stock,DE000A1TNNN5,8.0,,"Furnishings, Fixtures & Appliances",Consumer Cyclical,0.8805647,69460024.0,25.56,25.605673,0.03662,0.52814
84,ACX.DE,bet-at-home.com AG,Germany,XETRA,EUR,Common Stock,DE000A0DNAY5,,,Gambling,Consumer Cyclical,3.5605483,196854896.0,28.487143,38.23865,0.17915002,0.64467
85,ADE.DE,Bitcoin Group SE,Germany,XETRA,EUR,Common Stock,DE000A1TNV91,,,Asset Management,Financial Services,2.5358703,203250000.0,37.498573,44.265602,0.63321996,0.96782
86,ADJ.DE,Adler Group S.A,Germany,XETRA,EUR,Common Stock,LU1250154413,5.0,,Real Estate Services,Real Estate,0.5827326,2488861952.0,20.950285,23.28383,0.31069002,0.2802
87,ADL.DE,ADLER Real Estate AG,Germany,XETRA,EUR,Common Stock,DE0005008007,4.0,,Real Estate Services,Real Estate,0.55758476,1311718016.0,11.828,12.325248,0.23667999,0.2409
88,ADM.DE,Archer-Daniels-Midland Company,Germany,XETRA,EUR,Common Stock,US0394831020,4.0,,Farm Products,Consumer Defensive,1.3636241,28404410368.0,50.779713,51.040886,0.03032,0.07396
89,ADN1.DE,adesso SE,Germany,XETRA,EUR,Common Stock,DE000A0Z23Q5,6.0,,Information Technology Services,Technology,11.724889,1199955968.0,165.62286,133.39362,0.04002,0.21308
90,ADS.DE,adidas AG,Germany,XETRA,EUR,Common Stock,DE000A1EWWW0,6.0,,Footwear & Accessories,Consumer Cyclical,8.077871,58802647040.0,309.20572,293.44788,0.04626,0.50195
91,ADV.DE,ADVA Optical Networking SE,Germany,XETRA,EUR,Common Stock,DE0005103006,8.0,,Communication Equipment,Technology,2.5243769,705943872.0,13.062285,11.159717,0.074260004,0.37335998
92,AEC1.DE,American Express Company,Germany,XETRA,EUR,Common Stock,,6.0,,Credit Services,Financial Services,4.507833,110253334528.0,141.96428,131.85446,0.18424,0.72283
93,AEIN.DE,Allgeier SE,Germany,XETRA,EUR,Common Stock,DE000A2GS633,5.0,,Information Technology Services,Technology,2.826111,290253760.0,23.947144,23.830496,-0.032679997,0.12595001
94,AEND.DE,Aegon N.V,Germany,XETRA,EUR,Common Stock,,1.0,,Insurance—Diversified,Financial Services,0.35206556,8880574464.0,3.9338572,3.8865957,-0.013200001,0.03101
95,AFX.DE,Carl Zeiss Meditec AG,Germany,XETRA,EUR,Common Stock,DE0005313704,,,Medical Instruments & Supplies,Healthcare,11.059908,17172594688.0,187.81714,155.10036,0.11462,0.56619
96,AG1.DE,AUTO1 Group SE,Germany,XETRA,EUR,Common Stock,DE000A2LQ884,3.0,,Auto & Truck Dealerships,Consumer Cyclical,1390.0,7704433664.0,38.92486,42.294186,-0.05076,0.10104
97,AGB2.DE,AGB2,Germany,XETRA,EUR,Common Stock,,,,,,,,18.48,18.698793,,
98,AGJ.DE,Agco Corp.,Germany,XETRA,EUR,Common Stock,,7.0,,,,,,113.47714,114.834755,,
99,AHLA.DE,Alibaba Group Holding Limited,Germany,XETRA,EUR,Common Stock,,6.0,,Internet Retail,Consumer Cyclical,0.42735907,400636248064.0,156.56572,179.51773,0.20993,0.41278
100,AHOG.DE,Koninklijke Ahold Delhaize NV,Germany,XETRA,EUR,Common Stock,NL0011794037,1.0,,,,,,27.33,24.653795,,
101,AIL.DE,L'Air Liquide S.A,Germany,XETRA,EUR,Common Stock,FR0000120073,6.0,,Chemicals,Basic Materials,3.8647418,71637123072.0,149.28058,142.6,0.12328,0.63695997
102,AINN.DE,American International Group Inc,Germany,XETRA,EUR,Common Stock,,4.0,,Insurance—Diversified,Financial Services,0.6432223,40084066304.0,43.728287,41.092022,-0.08845,0.28615
103,AIR.DE,Airbus SE,Germany,XETRA,EUR,Common Stock,NL0000235190,1.0,,Aerospace & Defense,Industrials,13.007133,91678113792.0,114.10057,105.75482,-0.00583,0.13803001
104,AIXA.DE,AIXTRON SE,Germany,XETRA,EUR,Common Stock,DE000A0WMPJ6,,,Semiconductor Equipment & Materials,Technology,5.536071,2792382208.0,23.011429,19.9011,0.15369001,0.40076
105,AIY.DE,Activision Blizzard Inc,Germany,XETRA,EUR,Common Stock,,7.0,,,,,,71.019714,76.62787,,
106,AJ91.DE,DocCheck AG,Germany,XETRA,EUR,Common Stock,DE000A1A6WE6,7.0,,Health Information Services,Healthcare,4.5676203,141452032.0,26.788572,26.961702,0.14583999,0.31855
107,AK3.DE,Akamai Technologies Inc,Germany,XETRA,EUR,Common Stock,,6.0,,Software—Infrastructure,Technology,3.6099882,15608197120.0,98.142,92.46581,0.17518,0.63595
108,ALD.DE,Honeywell International Inc,Germany,XETRA,EUR,Common Stock,,6.0,,Specialty Industrial Machinery,Industrials,7.5108123,135091150848.0,195.73714,186.59993,0.14647001,0.32062
109,ALG.DE,ALBIS Leasing AG,Germany,XETRA,EUR,Common Stock,DE0006569403,6.0,,Credit Services,Financial Services,2.777778,69944816.0,3.3114285,3.1977305,0.02639,0.83897
110,ALI.DE,ALI,Germany,XETRA,EUR,Common Stock,,,,,,,,0.6612,0.7477163,,
111,ALV.DE,Allianz SE,Germany,XETRA,EUR,Common Stock,DE0008404005,6.0,,Insurance—Diversified,Financial Services,1.0400186,81469734912.0,201.16685,210.94376,0.07299,0.23059
112,AM3D.DE,SLM Solutions Group AG,Germany,XETRA,EUR,Common Stock,DE000A111338,3.0,,Specialty Industrial Machinery,Industrials,42.250923,452939104.0,19.033428,18.444042,-0.43919998,0.53553003
113,AMD.DE,Advanced Micro Devices Inc,Germany,XETRA,EUR,Common Stock,DE0005093108,7.0,,Semiconductors,Technology,17.522041,113502494720.0,89.28657,73.5422,0.25241,0.44791
114,AMG.DE,Amgen Inc,Germany,XETRA,EUR,Common Stock,,8.0,,Drug Manufacturers—General,Healthcare,11.707858,109422845952.0,197.08485,201.60965,0.22547,0.75337
115,AMMN.DE,The Grounds Real Estate Development AG,Germany,XETRA,EUR,Common Stock,DE000A2GSVV5,5.0,,Real Estate Services,Real Estate,2.991128,42020980.0,2.402857,2.4541843,0.11512,0.19218999
116,AMZ.DE,Amazon.com Inc,UK,XETRA,EUR,Common Stock,,6.0,,Internet Retail,Consumer Cyclical,14.390244,1489670373376.0,2884.6858,2780.8723,0.06419,0.40483
117,AO1B.DE,Accell Group N.V,Germany,XETRA,EUR,Common Stock,NL0009767532,8.0,,Leisure,Consumer Cyclical,2.9910874,1125690496.0,41.487144,41.377304,0.05,0.27602
118,AOF.DE,ATOSS Software AG,Germany,XETRA,EUR,Common Stock,DE0005104400,,,Software—Application,Technology,45.33399,1468149632.0,179.82286,173.76666,0.19442,0.72481
119,AOMD.DE,Alstom SA,Germany,XETRA,EUR,Common Stock,,2.0,,Specialty Industrial Machinery,Industrials,1.4373126,13016885248.0,35.918858,41.490143,0.02812,0.15765001
120,AOX.DE,alstria office REIT-AG,Germany,XETRA,EUR,Common Stock,DE000A0LD2U1,,,,,,2924694784.0,,,,
121,AP2.DE,Applied Materials Inc,Germany,XETRA,EUR,Common Stock,,8.0,,Semiconductor Equipment & Materials,Technology,8.704466,104670863360.0,114.72,110.04177,0.22353001,0.45968
122,APC.DE,Apple Inc,Germany,XETRA,EUR,Common Stock,,7.0,,Consumer Electronics,Technology,31.341053,2190892335104.0,125.88286,112.27716,0.25004,0.41005
123,APM.DE,ad pepper media International N.V,Germany,XETRA,EUR,Common Stock,NL0000238145,,,Advertising Agencies,Communication Services,6.6235166,128944296.0,5.8354287,6.0348225,0.13891,0.9611
124,AR4.DE,AURELIUS Equity Opportunities SE & Co. KGaA,Germany,XETRA,EUR,Common Stock,DE000A0JK2A8,7.0,,Asset Management,Financial Services,1.6504915,794856384.0,26.742285,26.357517,0.03323,0.36236
125,ARL.DE,Aareal Bank AG,Germany,XETRA,EUR,Common Stock,DE0005408116,5.0,,Banks—Regional,Financial Services,0.45119098,1350378368.0,21.12457,21.799858,-0.13158,0.0
126,ARRD.DE,ArcelorMittal,Germany,XETRA,EUR,Common Stock,LU1598757687,4.0,,Steel,Basic Materials,0.8085827,30138730496.0,28.865858,25.64846,0.114879996,0.18811001
127,ART.DE,artnet AG Namens-Aktien o.N.,Germany,XETRA,EUR,Common Stock,DE000A1K0375,6.0,,Internet Retail,Consumer Cyclical,12.252042,58273952.0,8.981428,9.350354,0.101569995,0.61925
128,ASG.DE,Assicurazioni Generali S.p.A,Germany,XETRA,EUR,Common Stock,,7.0,,Insurance—Diversified,Financial Services,0.90799797,27351498752.0,17.013714,16.909575,0.02627,0.13508001
